NUM_POSTE,t,Date,DOY,hour,air_temperature,PARi_import,soil_temperature,humidity,ambient_CO2,Wind,PARi
86139002,376,16/01/2021,16,17,4.9,0,5.72,0.97,415,9,0
86139002,377,16/01/2021,16,18,5.1,0,5.88,0.99,415,8,0
86139002,378,16/01/2021,16,19,6,0,6.6,0.99,415,8,0
86139002,379,16/01/2021,16,20,6.7,0,7.16,0.99,415,8,0
86139002,380,16/01/2021,16,21,7.4,0,7.72,0.99,415,8,0
86139002,381,16/01/2021,16,22,9.1,0,9.08,0.99,415,8,0
86139002,382,16/01/2021,16,23,8.1,0,8.28,0.99,415,10,0
86139002,383,16/01/2021,16,24,7.4,0,7.72,0.99,415,6,0
86139002,384,17/01/2021,17,1,6.7,0,7.16,0.98,415,6,0
86139002,385,17/01/2021,17,2,6.4,0,6.92,0.97,415,2,0
86139002,386,17/01/2021,17,3,6,0,6.6,0.97,415,3,0
86139002,387,17/01/2021,17,4,5.7,0,6.36,0.98,415,4,0
86139002,388,17/01/2021,17,5,4.8,0,5.64,0.98,415,3,0
86139002,389,17/01/2021,17,6,4.4,0,5.32,0.99,415,4,0
86139002,390,17/01/2021,17,7,3.8,0,4.84,0.99,415,2,0
86139002,391,17/01/2021,17,8,4.1,2,5.08,0.99,415,3,25
86139002,392,17/01/2021,17,9,5,6,5.8,0.91,415,4,76
86139002,393,17/01/2021,17,10,7,24,7.4,0.79,415,4,304
86139002,394,17/01/2021,17,11,7.8,42,8.04,0.7,415,5,533
86139002,395,17/01/2021,17,12,8.3,48,8.44,0.64,415,6,609
86139002,396,17/01/2021,17,13,8.8,48,8.84,0.64,415,8,609
86139002,397,17/01/2021,17,14,8.6,32,8.68,0.63,415,7,406
86139002,398,17/01/2021,17,15,8.2,28,8.36,0.64,415,6,355
86139002,399,17/01/2021,17,16,7.6,14,7.88,0.69,415,5,177
86139002,400,17/01/2021,17,17,5.6,2,6.28,0.81,415,3,25
86139002,401,17/01/2021,17,18,5.8,0,6.44,0.77,415,1,0
86139002,402,17/01/2021,17,19,4.9,0,5.72,0.8,415,2,0
86139002,403,17/01/2021,17,20,2.9,0,4.12,0.89,415,2,0
86139002,404,17/01/2021,17,21,2.3,0,3.64,0.92,415,1,0
86139002,405,17/01/2021,17,22,1.8,0,3.24,0.97,415,2,0
86139002,406,17/01/2021,17,23,0.3,0,2.04,0.96,415,1,0
86139002,407,17/01/2021,17,24,0.7,0,2.36,0.98,415,2,0
86139002,408,18/01/2021,18,1,0.3,0,2.04,0.98,415,1,0
86139002,409,18/01/2021,18,2,0.8,0,2.44,0.98,415,2,0
86139002,410,18/01/2021,18,3,0.5,0,2.2,0.98,415,2,0
86139002,411,18/01/2021,18,4,-0.2,0,1.64,0.98,415,1,0
86139002,412,18/01/2021,18,5,-0.9,0,1.08,0.99,415,1,0
86139002,413,18/01/2021,18,6,-1,0,1,0.99,415,2,0
86139002,414,18/01/2021,18,7,-1.5,0,0.6,0.99,415,1,0
86139002,415,18/01/2021,18,8,-1.9,2,0.28,0.99,415,2,25
86139002,416,18/01/2021,18,9,1.2,12,2.76,0.99,415,1,152
86139002,417,18/01/2021,18,10,3.6,30,4.68,0.97,415,3,380
86139002,418,18/01/2021,18,11,4.9,46,5.72,0.9,415,4,583
86139002,419,18/01/2021,18,12,6.6,54,7.08,0.84,415,4,685
86139002,420,18/01/2021,18,13,6.8,48,7.24,0.8,415,4,609
86139002,421,18/01/2021,18,14,7.6,32,7.88,0.72,415,4,406
86139002,422,18/01/2021,18,15,7,18,7.4,0.7,415,3,228
86139002,423,18/01/2021,18,16,6.4,6,6.92,0.75,415,2,76
86139002,424,18/01/2021,18,17,5.3,2,6.04,0.85,415,2,25
86139002,425,18/01/2021,18,18,3,0,4.2,0.89,415,2,0
86139002,426,18/01/2021,18,19,2.6,0,3.88,0.9,415,2,0
86139002,427,18/01/2021,18,20,3.3,0,4.44,0.86,415,3,0
86139002,428,18/01/2021,18,21,2.3,0,3.64,0.89,415,3,0
86139002,429,18/01/2021,18,22,1.9,0,3.32,0.89,415,3,0
86139002,430,18/01/2021,18,23,2.3,0,3.64,0.9,415,3,0
86139002,431,18/01/2021,18,24,2.2,0,3.56,0.89,415,4,0
86139002,432,19/01/2021,19,1,2,0,3.4,0.89,415,5,0
86139002,433,19/01/2021,19,2,1.6,0,3.08,0.9,415,6,0
86139002,434,19/01/2021,19,3,0.7,0,2.36,0.92,415,5,0
86139002,435,19/01/2021,19,4,0.4,0,2.12,0.94,415,4,0
86139002,436,19/01/2021,19,5,1.2,0,2.76,0.9,415,7,0
86139002,437,19/01/2021,19,6,0.8,0,2.44,0.9,415,6,0
86139002,438,19/01/2021,19,7,0.9,0,2.52,0.86,415,7,0
86139002,439,19/01/2021,19,8,0.8,0,2.44,0.88,415,6,0
86139002,440,19/01/2021,19,9,2,12,3.4,0.83,415,7,152
86139002,441,19/01/2021,19,10,3.5,30,4.6,0.81,415,7,380
86139002,442,19/01/2021,19,11,5.3,46,6.04,0.79,415,8,583
86139002,443,19/01/2021,19,12,7,54,7.4,0.79,415,7,685
86139002,444,19/01/2021,19,13,8.2,56,8.36,0.73,415,8,710
86139002,445,19/01/2021,19,14,9.3,50,9.24,0.69,415,7,634
86139002,446,19/01/2021,19,15,9.7,36,9.56,0.69,415,7,457
86139002,447,19/01/2021,19,16,8.7,18,8.76,0.73,415,7,228
86139002,448,19/01/2021,19,17,7.3,4,7.64,0.78,415,5,50
86139002,449,19/01/2021,19,18,7,0,7.4,0.78,415,6,0
86139002,450,19/01/2021,19,19,7.2,0,7.56,0.74,415,7,0
86139002,451,19/01/2021,19,20,7.2,0,7.56,0.7,415,8,0
86139002,452,19/01/2021,19,21,7,0,7.4,0.69,415,8,0
86139002,453,19/01/2021,19,22,7.2,0,7.56,0.68,415,8,0
86139002,454,19/01/2021,19,23,6.8,0,7.24,0.68,415,8,0
86139002,455,19/01/2021,19,24,6.7,0,7.16,0.68,415,7,0
86139002,456,20/01/2021,20,1,6.2,0,6.76,0.71,415,8,0
86139002,457,20/01/2021,20,2,6.3,0,6.84,0.72,415,8,0
86139002,458,20/01/2021,20,3,6,0,6.6,0.75,415,8,0
86139002,459,20/01/2021,20,4,5.6,0,6.28,0.76,415,8,0
86139002,460,20/01/2021,20,5,5.5,0,6.2,0.74,415,8,0
86139002,461,20/01/2021,20,6,5.7,0,6.36,0.71,415,8,0
86139002,462,20/01/2021,20,7,5.6,0,6.28,0.69,415,10,0
86139002,463,20/01/2021,20,8,5.3,0,6.04,0.71,415,11,0
86139002,464,20/01/2021,20,9,6.2,10,6.76,0.71,415,12,126
86139002,465,20/01/2021,20,10,7.6,26,7.88,0.7,415,11,330
86139002,466,20/01/2021,20,11,8.6,36,8.68,0.67,415,11,457
86139002,467,20/01/2021,20,12,9,30,9,0.7,415,11,380
86139002,468,20/01/2021,20,13,9.1,26,9.08,0.71,415,12,330
86139002,469,20/01/2021,20,14,9.6,18,9.48,0.71,415,12,228
86139002,470,20/01/2021,20,15,9.9,12,9.72,0.68,415,12,152
86139002,471,20/01/2021,20,16,10.1,10,9.88,0.67,415,12,126
86139002,472,20/01/2021,20,17,9.8,2,9.64,0.69,415,13,25
86139002,473,20/01/2021,20,18,9.6,0,9.48,0.7,415,12,0
86139002,474,20/01/2021,20,19,9.9,0,9.72,0.69,415,12,0
86139002,475,20/01/2021,20,20,10.4,0,10.12,0.66,415,15,0
86139002,476,20/01/2021,20,21,9.7,0,9.56,0.74,415,15,0
86139002,477,20/01/2021,20,22,9.7,0,9.56,0.74,415,16,0
86139002,478,20/01/2021,20,23,9.4,0,9.32,0.89,415,14,0
86139002,479,20/01/2021,20,24,8.9,0,8.92,0.93,415,13,0
86139002,480,21/01/2021,21,1,9.4,0,9.32,0.97,415,12,0
86139002,481,21/01/2021,21,2,9.8,0,9.64,0.97,415,14,0
86139002,482,21/01/2021,21,3,10.2,0,9.96,0.99,415,12,0
86139002,483,21/01/2021,21,4,9.1,0,9.08,0.94,415,11,0
86139002,484,21/01/2021,21,5,8.6,0,8.68,0.96,415,6,0
86139002,485,21/01/2021,21,6,8.5,0,8.6,0.94,415,6,0
86139002,486,21/01/2021,21,7,8.4,0,8.52,0.94,415,7,0
86139002,487,21/01/2021,21,8,8.4,0,8.52,0.92,415,7,0
86139002,488,21/01/2021,21,9,8.8,6,8.84,0.96,415,7,76
86139002,489,21/01/2021,21,10,9.5,14,9.4,0.93,415,9,177
86139002,490,21/01/2021,21,11,10,18,9.8,0.92,415,9,228
86139002,491,21/01/2021,21,12,10,10,9.8,0.94,415,11,126
86139002,492,21/01/2021,21,13,9.6,6,9.48,0.97,415,11,76
86139002,493,21/01/2021,21,14,10.4,6,10.12,0.92,415,16,76
86139002,494,21/01/2021,21,15,10.2,8,9.96,0.91,415,15,101
86139002,495,21/01/2021,21,16,10.7,8,10.36,0.86,415,14,101
86139002,496,21/01/2021,21,17,10.9,2,10.52,0.87,415,14,25
86139002,497,21/01/2021,21,18,10.8,0,10.44,0.8,415,18,0
86139002,498,21/01/2021,21,19,9.9,0,9.72,0.81,415,20,0
86139002,499,21/01/2021,21,20,9.8,0,9.64,0.86,415,14,0
86139002,500,21/01/2021,21,21,9.9,0,9.72,0.83,415,14,0
86139002,501,21/01/2021,21,22,9.7,0,9.56,0.87,415,14,0
86139002,502,21/01/2021,21,23,10,0,9.8,0.87,415,12,0
86139002,503,21/01/2021,21,24,9.6,0,9.48,0.9,415,16,0
86139002,504,22/01/2021,22,1,9.4,0,9.32,0.93,415,11,0
86139002,505,22/01/2021,22,2,9.5,0,9.4,0.94,415,12,0
86139002,506,22/01/2021,22,3,9.3,0,9.24,0.93,415,11,0
86139002,507,22/01/2021,22,4,10.1,0,9.88,0.83,415,11,0
86139002,508,22/01/2021,22,5,10.1,0,9.88,0.82,415,11,0
86139002,509,22/01/2021,22,6,10,0,9.8,0.84,415,10,0
86139002,510,22/01/2021,22,7,8.9,0,8.92,0.86,415,6,0
86139002,511,22/01/2021,22,8,5.6,0,6.28,0.98,415,6,0
86139002,512,22/01/2021,22,9,4.9,2,5.72,0.97,415,8,25
86139002,513,22/01/2021,22,10,4.4,2,5.32,0.95,415,8,25
86139002,514,22/01/2021,22,11,5,12,5.8,0.96,415,7,152
86139002,515,22/01/2021,22,12,6.4,36,6.92,0.87,415,7,457
86139002,516,22/01/2021,22,13,7.4,38,7.72,0.82,415,8,482
86139002,517,22/01/2021,22,14,8.4,44,8.52,0.7,415,6,558
86139002,518,22/01/2021,22,15,8.6,38,8.68,0.67,415,8,482
86139002,519,22/01/2021,22,16,7.6,14,7.88,0.72,415,5,177
86139002,520,22/01/2021,22,17,6.5,4,7,0.81,415,6,50
86139002,521,22/01/2021,22,18,5.2,0,5.96,0.86,415,5,0
86139002,522,22/01/2021,22,19,5.1,0,5.88,0.86,415,5,0
86139002,523,22/01/2021,22,20,5,0,5.8,0.9,415,6,0
86139002,524,22/01/2021,22,21,4.3,0,5.24,0.93,415,5,0
86139002,525,22/01/2021,22,22,4.2,0,5.16,0.92,415,5,0
86139002,526,22/01/2021,22,23,3.6,0,4.68,0.95,415,6,0
86139002,527,22/01/2021,22,24,3.6,0,4.68,0.95,415,5,0
86139002,528,23/01/2021,23,1,3.7,0,4.76,0.96,415,5,0
86139002,529,23/01/2021,23,2,3.8,0,4.84,0.96,415,5,0
86139002,530,23/01/2021,23,3,4.1,0,5.08,0.96,415,7,0
86139002,531,23/01/2021,23,4,4.3,0,5.24,0.97,415,8,0
86139002,532,23/01/2021,23,5,5.1,0,5.88,0.98,415,10,0
86139002,533,23/01/2021,23,6,5.6,0,6.28,0.98,415,10,0
86139002,534,23/01/2021,23,7,6,0,6.6,0.96,415,10,0
86139002,535,23/01/2021,23,8,5.8,0,6.44,0.96,415,8,0
86139002,536,23/01/2021,23,9,6.2,4,6.76,0.89,415,14,50
86139002,537,23/01/2021,23,10,6.2,22,6.76,0.86,415,14,279
86139002,538,23/01/2021,23,11,7.3,26,7.64,0.85,415,13,330
86139002,539,23/01/2021,23,12,8.4,40,8.52,0.81,415,15,507
86139002,540,23/01/2021,23,13,8.3,40,8.44,0.77,415,13,507
86139002,541,23/01/2021,23,14,7.2,16,7.56,0.76,415,10,203
86139002,542,23/01/2021,23,15,6.3,26,6.84,0.78,415,8,330
86139002,543,23/01/2021,23,16,5.9,10,6.52,0.77,415,7,126
86139002,544,23/01/2021,23,17,5,2,5.8,0.77,415,6,25
86139002,545,23/01/2021,23,18,4.4,0,5.32,0.8,415,5,0
86139002,546,23/01/2021,23,19,3.2,0,4.36,0.86,415,2,0
86139002,547,23/01/2021,23,20,1.8,0,3.24,0.96,415,1,0
86139002,548,23/01/2021,23,21,1.2,0,2.76,0.97,415,0,0
86139002,549,23/01/2021,23,22,1.4,0,2.92,0.98,415,1,0
86139002,550,23/01/2021,23,23,0.7,0,2.36,0.98,415,0,0
86139002,551,23/01/2021,23,24,0.3,0,2.04,0.99,415,1,0
86139002,552,24/01/2021,24,1,0.1,0,1.88,0.99,415,0,0
86139002,553,24/01/2021,24,2,0.2,0,1.96,0.99,415,0,0
86139002,554,24/01/2021,24,3,-0.4,0,1.48,0.99,415,0,0
86139002,555,24/01/2021,24,4,-1.1,0,0.92,0.99,415,1,0
86139002,556,24/01/2021,24,5,-1,0,1,0.99,415,2,0
86139002,557,24/01/2021,24,6,-1.3,0,0.76,0.99,415,2,0
86139002,558,24/01/2021,24,7,1.1,0,2.68,0.99,415,3,0
86139002,559,24/01/2021,24,8,1.2,0,2.76,0.94,415,4,0
86139002,560,24/01/2021,24,9,2.1,12,3.48,0.92,415,6,152
86139002,561,24/01/2021,24,10,2.6,20,3.88,0.92,415,8,253
86139002,562,24/01/2021,24,11,3.8,14,4.84,0.95,415,8,177
86139002,563,24/01/2021,24,12,5.8,30,6.44,0.96,415,7,380
86139002,564,24/01/2021,24,13,8,60,8.2,0.81,415,8,761
86139002,565,24/01/2021,24,14,7.6,30,7.88,0.84,415,10,380
86139002,566,24/01/2021,24,15,6.2,24,6.76,0.85,415,8,304
86139002,567,24/01/2021,24,16,5.7,16,6.36,0.92,415,5,203
86139002,568,24/01/2021,24,17,5.7,2,6.36,0.89,415,6,25
86139002,569,24/01/2021,24,18,5.4,2,6.12,0.91,415,5,25
86139002,570,24/01/2021,24,19,4.9,0,5.72,0.91,415,4,0
86139002,571,24/01/2021,24,20,5,0,5.8,0.89,415,6,0
86139002,572,24/01/2021,24,21,4.7,0,5.56,0.91,415,6,0
86139002,573,24/01/2021,24,22,4.1,0,5.08,0.91,415,6,0
86139002,574,24/01/2021,24,23,3.4,0,4.52,0.91,415,6,0
86139002,575,24/01/2021,24,24,3.4,0,4.52,0.86,415,6,0
86139002,576,25/01/2021,25,1,2,0,3.4,0.93,415,5,0
86139002,577,25/01/2021,25,2,1.8,0,3.24,0.93,415,6,0
86139002,578,25/01/2021,25,3,1.7,0,3.16,0.93,415,5,0
86139002,579,25/01/2021,25,4,1.6,0,3.08,0.93,415,4,0
86139002,580,25/01/2021,25,5,1.6,0,3.08,0.93,415,4,0
86139002,581,25/01/2021,25,6,1.5,0,3,0.92,415,4,0
86139002,582,25/01/2021,25,7,1.2,0,2.76,0.93,415,3,0
86139002,583,25/01/2021,25,8,1,0,2.6,0.94,415,3,0
86139002,584,25/01/2021,25,9,2.4,14,3.72,0.88,415,3,177
86139002,585,25/01/2021,25,10,3.8,32,4.84,0.8,415,4,406
86139002,586,25/01/2021,25,11,4,40,5,0.82,415,5,507
86139002,587,25/01/2021,25,12,4.8,58,5.64,0.77,415,6,736
86139002,588,25/01/2021,25,13,5.2,62,5.96,0.71,415,6,787
86139002,589,25/01/2021,25,14,4.4,40,5.32,0.75,415,6,507
86139002,590,25/01/2021,25,15,5.2,28,5.96,0.71,415,5,355
86139002,591,25/01/2021,25,16,4.4,16,5.32,0.73,415,3,203
86139002,592,25/01/2021,25,17,3.7,6,4.76,0.75,415,2,76
86139002,593,25/01/2021,25,18,0.9,0,2.52,0.84,415,2,0
86139002,594,25/01/2021,25,19,1,0,2.6,0.87,415,2,0
86139002,595,25/01/2021,25,20,0.4,0,2.12,0.91,415,1,0
86139002,596,25/01/2021,25,21,1.1,0,2.68,0.85,415,2,0
86139002,597,25/01/2021,25,22,0.9,0,2.52,0.85,415,2,0
86139002,598,25/01/2021,25,23,-0.5,0,1.4,0.88,415,2,0
86139002,599,25/01/2021,25,24,-1.9,0,0.28,0.97,415,1,0
86139002,600,26/01/2021,26,1,-2.3,0,-0.04,0.98,415,1,0
86139002,601,26/01/2021,26,2,-2.4,0,-0.12,0.98,415,1,0
86139002,602,26/01/2021,26,3,-2.8,0,-0.44,0.98,415,1,0
86139002,603,26/01/2021,26,4,-3,0,-0.6,0.99,415,1,0
86139002,604,26/01/2021,26,5,-2.7,0,-0.36,0.99,415,1,0
86139002,605,26/01/2021,26,6,-3.3,0,-0.84,0.99,415,2,0
86139002,606,26/01/2021,26,7,-2.2,0,0.04,0.98,415,2,0
86139002,607,26/01/2021,26,8,-0.7,0,1.24,0.97,415,2,0
86139002,608,26/01/2021,26,9,0.8,6,2.44,0.87,415,4,76
86139002,609,26/01/2021,26,10,1.1,14,2.68,0.83,415,5,177
86139002,610,26/01/2021,26,11,2.5,30,3.8,0.75,415,5,380
86139002,611,26/01/2021,26,12,2.7,26,3.96,0.74,415,5,330
86139002,612,26/01/2021,26,13,4,32,5,0.67,415,5,406
86139002,613,26/01/2021,26,14,3.7,26,4.76,0.73,415,4,330
86139002,614,26/01/2021,26,15,4.1,18,5.08,0.71,415,4,228
86139002,615,26/01/2021,26,16,4.1,8,5.08,0.75,415,4,101
86139002,616,26/01/2021,26,17,3.8,2,4.84,0.76,415,3,25
86139002,617,26/01/2021,26,18,3.5,0,4.6,0.77,415,3,0
86139002,618,26/01/2021,26,19,3.5,0,4.6,0.78,415,2,0
86139002,619,26/01/2021,26,20,3.8,0,4.84,0.65,415,4,0
86139002,620,26/01/2021,26,21,3.9,0,4.92,0.63,415,5,0
86139002,621,26/01/2021,26,22,3.9,0,4.92,0.65,415,7,0
86139002,622,26/01/2021,26,23,3.7,0,4.76,0.68,415,6,0
86139002,623,26/01/2021,26,24,3.5,0,4.6,0.71,415,6,0
86139002,624,27/01/2021,27,1,2.7,0,3.96,0.9,415,7,0
86139002,625,27/01/2021,27,2,2.4,0,3.72,0.98,415,6,0
86139002,626,27/01/2021,27,3,2.5,0,3.8,0.99,415,5,0
86139002,627,27/01/2021,27,4,2.9,0,4.12,0.99,415,5,0
86139002,628,27/01/2021,27,5,3.6,0,4.68,0.99,415,6,0
86139002,629,27/01/2021,27,6,4.4,0,5.32,0.99,415,6,0
86139002,630,27/01/2021,27,7,5.1,0,5.88,0.99,415,5,0
86139002,631,27/01/2021,27,8,5.6,2,6.28,0.99,415,3,25
86139002,632,27/01/2021,27,9,6.8,4,7.24,0.99,415,4,50
86139002,633,27/01/2021,27,10,8.6,14,8.68,0.99,415,5,177
86139002,634,27/01/2021,27,11,9.2,22,9.16,0.99,415,7,279
86139002,635,27/01/2021,27,12,9.8,20,9.64,0.99,415,6,253
86139002,636,27/01/2021,27,13,10.3,16,10.04,0.99,415,6,203
86139002,637,27/01/2021,27,14,10.5,18,10.2,0.98,415,7,228
86139002,638,27/01/2021,27,15,10.4,10,10.12,0.99,415,6,126
86139002,639,27/01/2021,27,16,10.5,2,10.2,0.99,415,6,25
86139002,640,27/01/2021,27,17,10.5,2,10.2,0.99,415,6,25
86139002,641,27/01/2021,27,18,10.7,0,10.36,0.99,415,7,0
86139002,642,27/01/2021,27,19,10.6,0,10.28,0.99,415,5,0
86139002,643,27/01/2021,27,20,10.7,0,10.36,0.99,415,7,0
86139002,644,27/01/2021,27,21,10.9,0,10.52,0.99,415,8,0
86139002,645,27/01/2021,27,22,10.9,0,10.52,0.99,415,8,0
86139002,646,27/01/2021,27,23,10.8,0,10.44,0.99,415,8,0
86139002,647,27/01/2021,27,24,10.8,0,10.44,0.99,415,8,0
86139002,648,28/01/2021,28,1,11,0,10.6,0.99,415,10,0
86139002,649,28/01/2021,28,2,11,0,10.6,0.99,415,8,0
86139002,650,28/01/2021,28,3,11,0,10.6,0.99,415,10,0
86139002,651,28/01/2021,28,4,10.9,0,10.52,0.99,415,10,0
86139002,652,28/01/2021,28,5,11.2,0,10.76,0.99,415,9,0
86139002,653,28/01/2021,28,6,11.4,0,10.92,0.99,415,10,0
86139002,654,28/01/2021,28,7,11.4,0,10.92,0.99,415,10,0
86139002,655,28/01/2021,28,8,11.5,0,11,0.99,415,10,0
86139002,656,28/01/2021,28,9,11.7,2,11.16,0.98,415,10,25
86139002,657,28/01/2021,28,10,11.7,6,11.16,0.99,415,12,76
86139002,658,28/01/2021,28,11,11.9,10,11.32,0.99,415,8,126
86139002,659,28/01/2021,28,12,12,16,11.4,0.99,415,9,203
86139002,660,28/01/2021,28,13,12.3,18,11.64,0.98,415,8,228
86139002,661,28/01/2021,28,14,12.2,14,11.56,0.99,415,9,177
86139002,662,28/01/2021,28,15,12.1,10,11.48,0.99,415,9,126
86139002,663,28/01/2021,28,16,11.9,6,11.32,0.99,415,8,76
86139002,664,28/01/2021,28,17,11.7,2,11.16,0.99,415,8,25
86139002,665,28/01/2021,28,18,11.6,0,11.08,0.99,415,6,0
86139002,666,28/01/2021,28,19,11.6,0,11.08,0.99,415,8,0
86139002,667,28/01/2021,28,20,11.6,0,11.08,0.99,415,10,0
86139002,668,28/01/2021,28,21,11.8,0,11.24,0.98,415,11,0
86139002,669,28/01/2021,28,22,11.9,0,11.32,0.98,415,12,0
86139002,670,28/01/2021,28,23,11.9,0,11.32,0.98,415,12,0
86139002,671,28/01/2021,28,24,11.8,0,11.24,0.98,415,13,0
86139002,672,29/01/2021,29,1,11.9,0,11.32,0.99,415,13,0
86139002,673,29/01/2021,29,2,11.8,0,11.24,0.96,415,15,0
86139002,674,29/01/2021,29,3,11.2,0,10.76,0.95,415,11,0
86139002,675,29/01/2021,29,4,11.1,0,10.68,0.92,415,12,0
86139002,676,29/01/2021,29,5,10.7,0,10.36,0.92,415,10,0
86139002,677,29/01/2021,29,6,10.4,0,10.12,0.93,415,10,0
86139002,678,29/01/2021,29,7,9.9,0,9.72,0.91,415,10,0
86139002,679,29/01/2021,29,8,9.9,2,9.72,0.92,415,8,25
86139002,680,29/01/2021,29,9,10.2,8,9.96,0.92,415,9,101
86139002,681,29/01/2021,29,10,10.5,20,10.2,0.91,415,10,253
86139002,682,29/01/2021,29,11,11.1,20,10.68,0.88,415,10,253
86139002,683,29/01/2021,29,12,11.7,26,11.16,0.83,415,11,330
86139002,684,29/01/2021,29,13,11.8,40,11.24,0.85,415,12,507
86139002,685,29/01/2021,29,14,11.1,20,10.68,0.89,415,11,253
86139002,686,29/01/2021,29,15,11.5,26,11,0.85,415,10,330
86139002,687,29/01/2021,29,16,11,8,10.6,0.87,415,10,101
86139002,688,29/01/2021,29,17,10.7,2,10.36,0.89,415,8,25
86139002,689,29/01/2021,29,18,10.2,0,9.96,0.92,415,8,0
86139002,690,29/01/2021,29,19,10.1,0,9.88,0.94,415,7,0
86139002,691,29/01/2021,29,20,9.9,0,9.72,0.95,415,6,0
86139002,692,29/01/2021,29,21,9.8,0,9.64,0.96,415,6,0
86139002,693,29/01/2021,29,22,9.7,0,9.56,0.98,415,7,0
86139002,694,29/01/2021,29,23,9.4,0,9.32,0.96,415,8,0
86139002,695,29/01/2021,29,24,9.4,0,9.32,0.98,415,6,0
86139002,696,30/01/2021,30,1,9.2,0,9.16,0.97,415,6,0
86139002,697,30/01/2021,30,2,9.6,0,9.48,0.99,415,6,0
86139002,698,30/01/2021,30,3,10,0,9.8,0.99,415,8,0
86139002,699,30/01/2021,30,4,10.6,0,10.28,0.99,415,9,0
86139002,700,30/01/2021,30,5,10.9,0,10.52,0.99,415,8,0
86139002,701,30/01/2021,30,6,11.2,0,10.76,0.94,415,10,0
86139002,702,30/01/2021,30,7,11.1,0,10.68,0.95,415,9,0
86139002,703,30/01/2021,30,8,10.9,0,10.52,0.93,415,10,0
86139002,704,30/01/2021,30,9,10.8,8,10.44,0.91,415,10,101
86139002,705,30/01/2021,30,10,11,12,10.6,0.9,415,10,152
86139002,706,30/01/2021,30,11,11.8,30,11.24,0.84,415,11,380
86139002,707,30/01/2021,30,12,12.3,36,11.64,0.79,415,11,457
86139002,708,30/01/2021,30,13,11.1,34,10.68,0.85,415,14,431
86139002,709,30/01/2021,30,14,10.3,18,10.04,0.91,415,12,228
86139002,710,30/01/2021,30,15,10.7,20,10.36,0.9,415,10,253
86139002,711,30/01/2021,30,16,9.6,12,9.48,0.92,415,12,152
86139002,712,30/01/2021,30,17,9.3,4,9.24,0.93,415,12,50
86139002,713,30/01/2021,30,18,9.1,0,9.08,0.95,415,10,0
86139002,714,30/01/2021,30,19,9,0,9,0.97,415,8,0
86139002,715,30/01/2021,30,20,9.2,0,9.16,0.97,415,9,0
86139002,716,30/01/2021,30,21,9.1,0,9.08,0.98,415,7,0
86139002,717,30/01/2021,30,22,9.2,0,9.16,0.99,415,8,0
86139002,718,30/01/2021,30,23,9.6,0,9.48,0.99,415,7,0
86139002,719,30/01/2021,30,24,9.7,0,9.56,0.99,415,6,0
86139002,720,31/01/2021,31,1,9.6,0,9.48,0.99,415,6,0
86139002,721,31/01/2021,31,2,9.5,0,9.4,0.97,415,6,0
86139002,722,31/01/2021,31,3,9.1,0,9.08,0.99,415,6,0
86139002,723,31/01/2021,31,4,9.1,0,9.08,0.99,415,3,0
86139002,724,31/01/2021,31,5,8.9,0,8.92,0.99,415,2,0
86139002,725,31/01/2021,31,6,8.9,0,8.92,0.99,415,2,0
86139002,726,31/01/2021,31,7,8.7,0,8.76,0.99,415,3,0
86139002,727,31/01/2021,31,8,9,0,9,0.99,415,4,0
86139002,728,31/01/2021,31,9,9.2,8,9.16,0.99,415,4,101
86139002,729,31/01/2021,31,10,9.7,14,9.56,0.99,415,5,177
86139002,730,31/01/2021,31,11,10.9,30,10.52,0.94,415,6,380
86139002,731,31/01/2021,31,12,9.8,18,9.64,0.97,415,8,228
86139002,732,31/01/2021,31,13,10.4,26,10.12,0.92,415,8,330
86139002,733,31/01/2021,31,14,10.4,20,10.12,0.92,415,10,253
86139002,734,31/01/2021,31,15,10.3,20,10.04,0.94,415,8,253
86139002,735,31/01/2021,31,16,10.2,8,9.96,0.98,415,8,101
86139002,736,31/01/2021,31,17,10.7,2,10.36,0.99,415,10,25
86139002,737,31/01/2021,31,18,11,0,10.6,0.98,415,11,0
86139002,738,31/01/2021,31,19,11,0,10.6,0.97,415,12,0
86139002,739,31/01/2021,31,20,10.4,0,10.12,0.95,415,11,0
86139002,740,31/01/2021,31,21,10.2,0,9.96,0.93,415,10,0
86139002,741,31/01/2021,31,22,10.2,0,9.96,0.95,415,9,0
86139002,742,31/01/2021,31,23,10.1,0,9.88,0.98,415,8,0
86139002,743,31/01/2021,31,24,10.1,0,9.88,0.97,415,9,0
86139002,744,01/02/2021,32,1,10.3,0,10.04,0.96,415,9,0
86139002,745,01/02/2021,32,2,10.3,0,10.04,0.96,415,10,0
86139002,746,01/02/2021,32,3,10.1,0,9.88,0.97,415,8,0
86139002,747,01/02/2021,32,4,10.1,0,9.88,0.97,415,8,0
86139002,748,01/02/2021,32,5,10.2,0,9.96,0.98,415,8,0
86139002,749,01/02/2021,32,6,10.2,0,9.96,0.98,415,10,0
86139002,750,01/02/2021,32,7,10,0,9.8,0.97,415,9,0
86139002,751,01/02/2021,32,8,10.1,0,9.88,0.97,415,10,0
86139002,752,01/02/2021,32,9,10.2,4,9.96,0.97,415,9,50
86139002,753,01/02/2021,32,10,10.4,10,10.12,0.97,415,10,126
86139002,754,01/02/2021,32,11,10.7,16,10.36,0.97,415,10,203
